id_pedido;id_produto;quantidade;preco_unitario;desconto
2464;5;9;580.15;0.03
2464;5;2;322.77;0.18
2464;6;9;691.78;0.05
2465;4;4;228.6;0.2
2465;8;6;363.43;0.16
2465;7;9;798.22;0.04
2465;6;8;155.46;0.24
2465;6;9;891.77;0.29
2466;8;5;272.08;0.14
2466;3;6;74.99;0.12
2466;7;7;627.33;0.11
2467;3;10;90.69;0.25
2467;1;1;201.74;0.2
2467;2;1;690.66;0.1
2467;10;6;964.58;0.01
2468;4;3;513.74;0.06
2468;10;7;407.47;0.0
2469;10;2;450.69;0.26
2469;6;5;139.86;0.19
2469;9;2;260.08;0.11
2469;10;7;928.01;0.1
2469;10;3;859.22;0.25
2470;5;5;72.31;0.1
2470;7;4;489.36;0.21
2470;8;5;264.17;0.27
2470;8;2;100.91;0.25
2470;4;4;832.66;0.19
2471;10;3;907.99;0.04
2472;6;5;101.88;0.02
2472;6;10;41.33;0.25
2473;6;4;640.18;0.28
2474;5;7;854.46;0.2
2474;10;4;33.07;0.25
2474;7;6;380.88;0.17
2474;3;7;863.92;0.24
2475;8;9;159.34;0.22
2475;4;9;183.57;0.21
2475;9;3;206.84;0.2
2475;3;5;71.66;0.3
2475;10;3;381.78;0.22
2476;6;6;924.58;0.1
2476;9;10;729.02;0.03
2476;8;8;819.17;0.14
2476;10;1;904.77;0.03
2477;3;9;821.66;0.22
2478;9;7;586.03;0.05
2478;7;9;318.86;0.19
2479;1;1;759.45;0.04
2479;8;7;708.63;0.09
2479;7;6;576.76;0.05
2479;8;7;142.08;0.28
2479;10;10;221.46;0.05
2480;5;10;450.1;0.23
2480;5;10;307.67;0.24
2481;9;5;252.7;0.21
2481;8;7;36.3;0.18
2481;8;4;640.18;0.03
2481;4;3;300.76;0.11
2482;3;1;514.49;0.07
2482;7;9;641.66;0.2
2482;4;10;382.88;0.24
2483;2;5;449.64;0.16
2483;4;7;811.1;0.06
2484;9;1;581.86;0.09
2484;3;9;607.14;0.27
2485;5;7;900.07;0.04
2485;10;9;989.7;0.03
2486;9;2;247.05;0.21
2486;4;2;829.64;0.21
2486;10;7;455.12;0.08
2486;5;9;549.24;0.1
2486;3;10;75.84;0.2
2487;4;1;362.04;0.25
2487;2;9;796.49;0.23
2487;8;8;862.51;0.05
2487;4;6;723.16;0.11
2488;2;3;838.94;0.0
2488;6;5;846.39;0.04
2488;1;3;278.18;0.07
2488;2;10;404.23;0.03
2489;3;10;575.48;0.26
2489;9;5;350.07;0.08
2489;1;5;251.2;0.11
2489;7;7;803.2;0.08
2489;9;5;436.96;0.27
2490;7;9;772.66;0.12
2490;9;4;60.97;0.18
2491;7;2;996.32;0.24
2491;8;5;206.29;0.18
2492;9;6;362.14;0.03
2492;4;5;422.37;0.25
2492;8;10;554.1;0.07
2493;1;4;756.28;0.16
2493;9;1;479.9;0.01
2494;1;1;374.25;0.13
2495;5;5;947.73;0.02
2495;4;4;213.35;0.03
2496;9;7;587.22;0.25
2496;7;9;496.75;0.09
2496;4;9;772.87;0.03
2497;10;8;722.54;0.29
2498;2;1;613.33;0.07
2498;5;6;740.57;0.28
2498;7;3;547.06;0.24
2499;3;6;416.95;0.17
2499;2;5;551.18;0.21
2499;10;2;992.46;0.28
2500;5;2;880.88;0.04
2500;2;4;418.81;0.12
2500;4;3;875.91;0.13
2500;1;7;836.55;0.2
2501;5;3;724.95;0.08
2501;9;2;879.3;0.05
2501;6;10;755.22;0.25
2501;8;7;797.37;0.13
2501;6;5;687.93;0.26
2502;7;3;280.15;0.24
2502;5;1;119.55;0.0
2502;2;2;561.63;0.19
2503;2;5;971.58;0.18
2503;3;5;12.82;0.28
2504;6;5;897.66;0.23
2504;9;2;360.3;0.09
2504;7;1;964.78;0.04
2504;8;5;91.43;0.02
2505;2;6;578.76;0.1
2506;8;10;775.56;0.0
2506;5;4;306.01;0.16
2506;3;2;816.29;0.23
2506;5;4;373.38;0.27
2506;4;9;808.64;0.19
2507;8;9;970.73;0.01
2507;6;7;589.77;0.19
2507;3;6;76.7;0.28
2507;8;7;86.34;0.13
2508;9;10;791.2;0.13
2508;6;6;73.61;0.13
2508;2;1;615.4;0.11
2509;3;9;245.22;0.04
2509;9;1;626.34;0.17
2509;10;1;373.86;0.23
2509;5;8;415.0;0.05
2510;4;4;588.48;0.09
2510;2;6;909.17;0.13
2511;4;9;967.37;0.26
2511;2;5;919.02;0.11
2512;9;7;890.39;0.16
2512;3;7;540.18;0.01
2513;8;5;311.7;0.23
2513;9;3;516.97;0.27
2513;5;9;121.45;0.09
2513;6;3;820.31;0.23
2513;7;3;208.99;0.13
2514;8;2;545.78;0.24
2514;3;9;614.93;0.01
2514;10;3;545.72;0.3
2514;4;8;681.38;0.03
2515;9;3;744.43;0.24
2515;8;6;414.77;0.1
2515;4;8;757.52;0.21
2515;3;3;732.72;0.06
2516;3;1;711.79;0.17
2516;1;10;106.12;0.2
2516;7;4;899.93;0.16
2517;9;4;223.14;0.16
2518;9;5;138.51;0.04
2518;7;2;390.57;0.21
2519;2;8;340.54;0.06
2520;4;9;784.03;0.18
2521;5;5;957.2;0.27
2521;7;9;770.59;0.09
2522;6;10;169.41;0.02
2522;7;4;167.5;0.03
2523;4;9;881.04;0.02
2523;8;8;468.55;0.02
2523;1;5;563.79;0.3
2524;9;2;403.57;0.24
2524;8;2;537.54;0.02
2524;9;7;532.83;0.21
2524;5;7;799.21;0.27
2524;7;7;213.38;0.22
2525;8;10;929.94;0.02
2525;4;8;784.8;0.14
2526;5;6;274.46;0.11
2527;8;8;575.41;0.04
2527;7;2;458.21;0.12
2527;4;8;251.77;0.13
2528;4;10;875.98;0.04
2528;5;1;118.91;0.02
2528;7;2;995.74;0.26
2528;3;4;832.43;0.08
2529;2;9;360.16;0.21
2529;9;8;429.97;0.24
2529;9;8;537.46;0.26
2530;3;4;271.9;0.2
2530;6;6;27.35;0.11
2531;6;10;373.7;0.11
2531;6;6;465.31;0.01
2532;2;8;648.98;0.14
2532;3;2;789.37;0.28
2532;7;3;574.8;0.02
2532;8;3;431.52;0.2
2532;3;4;368.48;0.14
2533;9;5;805.82;0.06
2533;3;9;245.97;0.04
2533;2;8;810.48;0.01
2534;3;2;726.72;0.27
2534;1;10;924.67;0.26
2535;10;3;324.38;0.28
2536;7;8;561.85;0.03
2537;9;4;908.45;0.25
2537;8;5;916.17;0.11
2537;7;6;587.14;0.04
2538;6;1;997.32;0.06
2538;1;3;457.85;0.15
2538;9;9;939.72;0.14
2538;2;3;289.3;0.15
2538;5;7;359.94;0.19
2539;2;1;643.32;0.16
2539;4;2;646.41;0.12
2539;9;2;550.97;0.1
2540;2;4;445.49;0.11
2540;6;9;29.43;0.18
2540;2;2;122.74;0.3
2540;6;9;855.88;0.25
2540;5;4;278.63;0.02
2541;8;1;889.34;0.06
2542;9;1;127.44;0.12
2542;3;8;165.3;0.1
2543;2;6;221.36;0.29
2543;9;3;177.86;0.07
2543;8;2;156.11;0.3
2543;9;9;222.67;0.23
2544;1;1;752.07;0.26
2544;9;6;446.94;0.15
2545;2;8;527.14;0.04
2546;5;3;935.25;0.07
2547;5;8;874.53;0.24
2547;2;2;131.78;0.3
2548;8;5;911.69;0.25
2548;10;8;42.57;0.12
2549;1;3;128.1;0.19
2550;6;10;187.36;0.08
2550;1;5;448.74;0.15
2551;7;5;380.15;0.2
2551;9;5;662.61;0.08
2551;2;5;201.46;0.14
2551;3;10;439.66;0.01
2552;10;10;879.38;0.01
2552;2;10;334.55;0.08
2552;1;6;217.18;0.25
2552;2;1;880.24;0.24
2553;1;1;48.76;0.2
2553;7;4;325.99;0.0
2553;8;9;258.37;0.12
2554;9;6;673.55;0.06
2554;8;4;896.33;0.27
2554;8;2;119.92;0.23
2554;6;5;404.07;0.01
2555;1;1;404.25;0.05
2556;6;5;935.08;0.26
2557;5;2;712.79;0.05
2557;1;3;746.37;0.02
2557;3;9;576.45;0.24
2558;4;7;862.29;0.28
2558;2;6;794.19;0.16
2558;10;7;259.1;0.22
2558;3;3;600.12;0.17
2558;5;10;544.09;0.04
2559;7;9;881.42;0.16
2559;4;3;551.89;0.12
2559;7;1;428.91;0.13
2560;7;1;630.31;0.27
2560;3;8;757.17;0.13
2560;2;8;129.41;0.2
2560;2;5;847.74;0.11
2560;10;1;330.29;0.09
2561;1;9;264.59;0.26
2561;1;2;479.52;0.3
2561;2;1;680.94;0.1
2561;4;5;484.66;0.08
2561;7;8;759.27;0.08
2562;6;1;220.41;0.01
2562;10;5;881.77;0.01
2563;6;1;476.51;0.18
2563;2;6;309.34;0.04
2563;7;8;674.19;0.15
2563;3;9;207.09;0.29
2564;6;1;317.11;0.2
2564;10;3;804.4;0.13
2564;2;7;332.44;0.18
2564;8;9;570.06;0.14
2564;9;10;510.61;0.17
2565;5;5;791.18;0.19
2565;4;3;607.8;0.27
2566;2;5;159.26;0.14
2566;9;5;858.81;0.25
2566;9;4;424.33;0.03
2567;3;6;217.18;0.13
2567;3;3;491.36;0.2
2567;10;7;380.42;0.21
2568;2;9;728.9;0.25
2568;5;3;650.12;0.11
2568;2;8;839.61;0.2
2568;6;8;293.43;0.11
2568;8;2;372.85;0.25
2569;4;1;507.16;0.13
2569;6;3;232.02;0.15
2570;9;4;10.11;0.0
2571;9;6;390.75;0.24
2571;3;8;42.42;0.25
2571;6;10;838.51;0.09
2571;10;3;107.96;0.18
2572;4;8;634.52;0.17
2572;2;3;235.16;0.17
2572;5;3;241.04;0.05
2572;1;2;493.23;0.26
2572;8;4;470.63;0.15
2573;3;3;225.53;0.13
2574;1;2;177.43;0.21
2574;3;7;346.1;0.14
2574;10;1;39.44;0.04
2574;9;1;104.07;0.29
2575;9;5;383.16;0.29
2576;1;5;248.72;0.08
2576;10;6;817.84;0.06
2577;9;7;703.91;0.13
2577;10;9;575.01;0.14
2577;8;1;567.93;0.2
2577;5;1;61.84;0.16
2577;8;3;17.64;0.02
2578;5;7;287.31;0.29
2579;1;5;247.23;0.29
2580;9;5;747.09;0.1
2581;3;6;324.92;0.27
2581;4;9;120.45;0.16
2581;2;9;902.45;0.24
2581;3;2;656.6;0.26
2581;9;1;580.1;0.09
2582;1;4;892.61;0.11
2582;10;3;34.46;0.0
2583;7;1;164.42;0.11
2583;7;2;315.96;0.17
2584;9;5;701.31;0.17
2585;4;4;337.34;0.06
2585;7;3;343.13;0.18
2586;6;3;10.73;0.23
2586;5;1;983.34;0.05
2586;8;8;450.92;0.13
2586;5;4;102.38;0.16
2587;9;4;165.55;0.26
2587;4;10;662.24;0.21
2588;7;3;184.6;0.03
2589;9;7;176.46;0.25
2589;8;3;44.02;0.09
2589;3;3;342.71;0.2
2589;2;6;977.5;0.28
2590;1;1;512.13;0.2
2590;6;9;935.15;0.24
2590;5;3;504.37;0.01
2590;7;9;275.8;0.18
2590;3;1;985.14;0.0
2591;6;2;344.29;0.23
2591;9;8;609.21;0.18
2591;8;10;480.53;0.28
2592;9;10;112.24;0.12
2592;8;10;549.16;0.25
2593;10;5;253.58;0.19
2593;7;9;460.45;0.06
2593;9;6;192.47;0.21
2593;1;5;947.5;0.1
2594;1;2;659.18;0.29
2594;2;9;110.72;0.26
2594;10;8;697.94;0.21
2595;3;3;507.62;0.1
2595;7;1;607.42;0.26
2595;5;2;974.22;0.19
2595;9;10;853.94;0.09
2595;8;7;953.71;0.06
2596;10;4;781.09;0.24
2596;10;4;745.21;0.27
2596;3;8;530.87;0.19
2597;4;5;385.39;0.29
2597;4;9;816.25;0.28
2597;4;5;507.49;0.07
2597;5;7;65.17;0.28
2597;3;1;513.16;0.18
2598;3;1;449.99;0.27
2599;3;1;220.47;0.09
2600;3;6;751.6;0.08
2600;7;2;699.98;0.22
2600;1;9;251.53;0.05
2600;9;8;744.54;0.03
2600;8;8;72.67;0.2
2601;9;7;903.88;0.22
2601;2;1;55.81;0.18
2601;7;8;162.08;0.21
2602;3;7;525.57;0.14
2602;8;3;444.87;0.22
2603;2;4;395.07;0.03
2603;9;3;13.91;0.28
2603;7;2;396.95;0.17
2604;3;3;33.27;0.09
2604;2;4;967.67;0.06
2604;9;6;340.84;0.06
2605;3;7;197.62;0.26
2605;4;1;627.31;0.28
2606;8;10;782.14;0.1
2606;1;9;980.9;0.02
2606;1;4;570.96;0.09
2607;6;10;226.92;0.16
2607;9;3;743.67;0.16
2607;8;2;30.82;0.13
2608;8;1;364.44;0.13
2608;7;3;582.79;0.3
2608;9;4;568.86;0.14
2608;8;5;321.73;0.19
2609;1;7;975.9;0.05
2609;1;6;54.82;0.1
2609;1;2;150.38;0.28
2609;9;6;776.56;0.1
2609;6;2;810.58;0.27
2610;3;7;625.3;0.19
2611;10;3;779.08;0.05
2611;3;9;640.22;0.27
2611;7;6;725.45;0.0
2611;6;9;354.19;0.05
2611;1;1;721.33;0.16
2612;2;4;774.34;0.29
2612;7;2;347.3;0.06
2612;10;10;667.39;0.06
2613;5;2;585.65;0.01
2613;2;5;973.21;0.09
2614;10;7;744.0;0.04
2614;8;1;68.66;0.1
2615;5;2;955.6;0.11
2616;5;4;368.8;0.19
2617;3;8;410.22;0.28
2618;3;8;938.0;0.13
2618;3;2;536.62;0.26
2619;2;9;642.48;0.02
2619;3;3;845.1;0.25
2619;9;8;679.25;0.25
2620;10;6;33.93;0.05
2621;10;6;895.98;0.22
2622;3;9;892.67;0.06
2622;6;2;871.92;0.18
2623;5;2;307.68;0.09
2623;1;3;262.91;0.17
2623;2;9;431.53;0.23
2624;3;5;194.39;0.01
2625;4;9;606.16;0.1
2625;3;4;891.76;0.22
2625;8;8;651.86;0.03
2626;7;10;102.88;0.17
2626;3;5;776.81;0.0
2626;10;1;735.25;0.16
2626;8;4;370.93;0.05
2627;5;2;553.07;0.09
2628;9;1;626.87;0.19
2629;5;4;939.21;0.1
2629;7;7;103.62;0.26
2630;1;9;323.27;0.06
2630;6;5;144.18;0.16
2630;9;8;707.0;0.08
2630;2;5;705.93;0.12
2631;7;8;489.25;0.05
2631;4;2;483.75;0.23
2631;9;9;353.43;0.02
2631;4;1;746.49;0.14
2632;7;7;792.52;0.13
2632;4;9;823.3;0.21
2632;1;6;53.05;0.17
2632;8;9;984.25;0.0
2633;7;2;695.22;0.05
2633;1;9;764.34;0.01
2633;7;6;225.61;0.02
2633;6;8;580.76;0.01
2633;2;4;194.77;0.08
2634;6;7;807.14;0.11
2634;6;10;479.71;0.28
2635;4;5;816.58;0.23
2635;7;1;234.81;0.16
2636;2;4;913.45;0.28
2637;10;6;399.46;0.29
2637;4;9;437.43;0.06
2638;3;3;48.31;0.02
2639;6;9;226.74;0.05
2640;5;8;664.57;0.04
2640;6;8;441.26;0.12
2640;6;4;176.04;0.18
2640;1;3;952.85;0.29
2640;4;8;12.46;0.14
2641;10;6;681.69;0.04
2641;9;8;749.83;0.16
2642;3;4;42.67;0.09
2642;2;6;231.99;0.23
2643;1;8;723.91;0.29
2643;5;4;997.29;0.08
2643;2;3;691.38;0.1
2643;8;2;259.86;0.11
2643;8;1;179.56;0.27
2644;5;8;949.54;0.01
2644;3;5;178.03;0.15
2644;8;3;182.05;0.21
2644;6;8;210.22;0.08
2644;4;8;334.2;0.06
2645;8;6;155.44;0.22
2645;6;9;910.77;0.0
2646;9;10;807.71;0.17
2646;5;10;25.37;0.27
2647;9;9;11.78;0.19
2648;10;5;44.63;0.19
2648;4;9;339.17;0.07
2648;8;7;143.61;0.28
2649;2;1;768.35;0.28
2650;2;6;740.22;0.12
2650;2;5;372.66;0.12
2650;10;3;796.0;0.06
2650;3;5;656.79;0.21
2651;10;6;585.69;0.28
2651;2;3;88.81;0.3
2651;7;1;43.93;0.11
2651;6;2;563.49;0.26
2652;6;2;265.78;0.0
2652;6;10;401.36;0.23
2652;5;5;53.13;0.25
2653;6;9;497.25;0.18
2653;6;1;385.5;0.29
2653;3;9;820.09;0.14
2653;1;5;986.13;0.26
2653;4;10;364.03;0.21
2654;10;9;951.14;0.16
2654;5;3;766.19;0.02
2654;3;4;473.5;0.2
2654;5;4;330.82;0.1
2655;2;7;652.92;0.19
2655;1;7;679.93;0.18
2655;4;5;15.86;0.01
2655;3;1;463.25;0.2
2655;10;8;115.24;0.15
2656;5;6;993.78;0.21
2656;6;6;745.07;0.18
2656;10;6;519.29;0.23
2656;4;6;286.56;0.22
2656;3;1;742.06;0.16
2657;8;5;481.08;0.25
2658;4;2;588.8;0.03
2658;7;6;66.53;0.13
2658;9;7;525.11;0.03
2658;7;4;949.43;0.15
2658;4;9;198.45;0.0
2659;1;4;249.31;0.2
2659;5;10;444.91;0.1
2659;7;1;44.45;0.05
2660;7;3;792.21;0.28
2661;5;7;129.43;0.26
2661;9;4;992.97;0.04
2661;7;7;525.78;0.14
2662;7;7;424.75;0.25
2662;3;4;915.38;0.1
2662;6;10;534.27;0.13
2662;6;6;452.92;0.04
2662;1;10;880.54;0.03
2663;10;1;820.34;0.06
2663;4;5;805.98;0.03
2663;7;1;546.76;0.24
2663;8;8;397.94;0.18
2664;10;1;315.66;0.1
2664;8;7;887.2;0.16
2664;8;9;707.42;0.1
2664;1;7;804.64;0.02
2664;9;10;460.59;0.12
2665;2;5;382.95;0.24
2665;8;8;983.67;0.02
2665;3;8;485.55;0.06
2666;1;1;538.3;0.07
2666;1;2;972.67;0.16
2667;10;10;645.16;0.07
2667;7;9;255.75;0.16
2668;3;10;578.82;0.14
2668;5;10;314.45;0.0
2668;2;1;477.46;0.19
2668;5;3;404.09;0.26
2669;2;5;674.77;0.03
2669;9;9;387.24;0.2
2669;2;9;231.34;0.13
2670;8;10;639.31;0.23
2670;4;7;466.34;0.07
2670;5;9;108.74;0.03
2670;8;7;831.85;0.16
2671;2;7;575.97;0.26
2672;10;7;839.71;0.05
2672;1;9;486.45;0.13
2672;5;3;458.58;0.16
2672;1;4;538.85;0.06
2672;4;1;736.1;0.2
2673;9;7;593.83;0.2
2674;6;6;399.69;0.15
2674;1;3;799.93;0.05
2675;5;1;911.64;0.26
2675;1;2;861.52;0.23
2675;1;2;197.62;0.07
2675;7;1;483.97;0.08
2675;3;7;555.29;0.01
2676;1;8;932.28;0.13
2677;3;9;796.89;0.09
2677;2;1;346.28;0.14
2678;2;7;406.12;0.21
2679;5;10;745.16;0.17
2679;4;1;187.8;0.16
2679;3;2;617.26;0.14
2679;2;10;792.66;0.06
2679;4;1;861.87;0.25
2680;4;4;286.2;0.21
2681;3;1;421.89;0.3
2681;7;3;78.77;0.14
2681;3;4;290.59;0.12
2681;1;3;139.49;0.25
2681;1;5;175.17;0.29
2682;6;3;165.4;0.07
2683;5;9;440.64;0.24
2683;9;10;739.02;0.12
2683;8;9;286.64;0.05
2683;6;5;313.63;0.19
2684;5;10;810.94;0.28
2685;4;3;347.66;0.1
2686;4;10;984.49;0.28
2686;10;2;744.52;0.28
2686;10;2;554.0;0.05
2686;6;1;228.43;0.14
2687;8;5;246.1;0.18
2687;3;2;304.51;0.11
2688;3;1;174.79;0.08
2688;1;10;238.2;0.22
2688;8;4;229.94;0.18
2688;5;4;936.37;0.08
2688;10;3;798.33;0.26
2689;2;10;306.69;0.03
2689;8;10;321.2;0.05
2689;8;4;12.55;0.14
2690;4;7;395.51;0.15
2690;9;6;176.6;0.03
2691;9;1;924.32;0.25
2691;5;8;945.49;0.23
2691;6;8;312.73;0.0
2691;1;8;909.51;0.24
2691;7;2;223.27;0.09
2692;7;8;631.37;0.07
2693;2;9;846.77;0.23
2693;3;8;504.15;0.14
2694;8;10;608.52;0.14
2695;2;8;862.54;0.24
2695;5;5;123.52;0.0
2696;2;8;163.2;0.2
2696;6;3;335.04;0.27
2697;9;5;466.34;0.27
2697;1;6;596.38;0.3
2697;2;2;90.89;0.24
2698;1;3;585.87;0.19
2698;9;5;442.69;0.22
2698;4;9;189.41;0.02
2698;1;9;776.74;0.16
2699;1;7;861.02;0.03
2699;4;2;796.66;0.29
2700;9;1;238.55;0.1
2701;6;6;935.65;0.08
2701;7;5;370.92;0.14
2701;10;7;175.56;0.03
2702;9;6;718.92;0.09
2702;2;7;866.94;0.13
2703;7;7;799.25;0.04
2703;7;9;890.27;0.14
2703;8;8;514.93;0.19
2703;4;6;261.5;0.27
2704;7;7;761.48;0.19
2705;10;5;924.21;0.18
2705;1;9;240.68;0.14
2705;8;3;860.41;0.05
2706;8;9;686.78;0.28
2706;4;9;495.23;0.18
2706;5;7;762.86;0.25
2706;4;3;592.23;0.01
2706;3;5;430.24;0.27
2707;5;2;854.31;0.17
2707;8;1;817.5;0.19
2707;9;6;213.72;0.16
2707;9;1;741.55;0.12
2708;10;2;393.19;0.03
2708;10;10;462.19;0.04
2708;8;2;258.54;0.24
2708;7;10;918.01;0.1
2708;6;5;131.83;0.14
2709;7;5;783.78;0.09
2709;6;2;822.58;0.11
2709;1;8;602.18;0.19
2709;10;2;634.3;0.1
2709;7;7;244.48;0.11
2710;3;4;504.15;0.27
2710;1;4;448.0;0.21
2710;7;9;274.18;0.03
2711;6;7;561.88;0.3
2711;3;10;761.13;0.17
2711;5;5;801.62;0.16
2712;5;2;342.91;0.28
2712;9;8;928.49;0.03
2712;5;7;641.15;0.04
2713;9;6;222.66;0.3
2713;1;1;662.95;0.1
2713;9;5;810.87;0.12
2713;8;4;818.48;0.11
2713;7;6;314.11;0.3
2714;2;4;858.98;0.13
2715;7;10;183.11;0.15
2715;4;7;29.84;0.1
2715;3;2;784.33;0.14
2716;1;5;269.38;0.21
2716;10;10;811.75;0.01
2716;10;1;486.07;0.07
2716;6;2;308.85;0.18
2717;9;7;680.3;0.25
2717;7;6;159.84;0.19
2717;7;1;868.28;0.27
2718;6;10;599.51;0.06
2718;8;2;606.74;0.04
2718;7;3;458.23;0.02
2719;1;10;799.53;0.23
2719;8;8;919.61;0.0
2719;7;6;578.84;0.02
2720;6;6;659.42;0.19
2720;3;8;140.64;0.22
2720;1;1;291.02;0.09
2720;8;5;536.16;0.09
2720;6;5;353.53;0.27
2721;9;7;997.56;0.19
2722;7;7;863.82;0.12
2722;2;2;990.78;0.11
2722;1;6;148.92;0.03
2723;4;9;669.97;0.16
2723;2;1;897.86;0.15
2723;7;5;307.51;0.19
2723;8;6;943.02;0.22
2723;5;6;363.71;0.27
2724;6;1;584.82;0.23
2724;2;8;506.76;0.12
2724;7;7;750.27;0.18
2724;9;1;293.33;0.15
2725;10;9;448.46;0.16
2726;1;2;176.94;0.28
2726;1;10;615.42;0.24
2726;2;2;977.93;0.09
2726;4;7;898.4;0.26
2726;5;5;447.36;0.05
2727;3;4;288.76;0.07
2727;8;8;994.01;0.26
2728;2;5;106.49;0.2
2728;3;7;802.39;0.18
2728;6;10;988.03;0.22
2728;5;7;57.39;0.27
2729;9;1;880.87;0.22
2729;10;1;754.63;0.08
2729;3;9;949.03;0.28
2729;9;5;987.23;0.18
2730;5;1;634.85;0.25
2730;7;9;20.86;0.03
2731;8;5;93.9;0.05
2731;4;9;258.02;0.1
2731;6;6;997.83;0.12
2731;2;9;593.06;0.21
2731;9;8;722.41;0.3
2732;3;5;611.71;0.29
2732;4;5;551.4;0.03
2732;8;6;542.52;0.08
2732;8;1;258.36;0.13
2732;9;10;157.0;0.1
2733;2;6;911.28;0.16
2733;1;10;585.6;0.06
2733;7;6;747.82;0.07
2733;8;2;471.33;0.19
2734;10;4;888.29;0.05
2734;3;6;739.85;0.24
2734;5;7;139.19;0.07
2734;7;6;234.65;0.28
2734;5;9;533.35;0.1
2735;5;7;777.26;0.25
2735;5;5;985.15;0.06
2736;6;2;160.65;0.21
2736;2;5;249.11;0.19
2736;10;6;637.72;0.17
2736;9;6;902.96;0.04
2736;10;1;399.97;0.19
2737;4;10;580.94;0.28
2737;8;2;916.81;0.02
2737;7;9;980.65;0.22
2737;7;2;300.4;0.29
2738;2;2;539.5;0.1
2738;7;5;505.35;0.13
2738;2;6;604.44;0.25
2738;2;8;870.67;0.14
2738;7;3;129.33;0.01
2739;3;10;822.4;0.03
2740;3;3;969.46;0.27
2740;7;3;548.47;0.1
2741;9;3;457.61;0.27
2741;2;1;92.84;0.02
2742;7;1;72.52;0.24
2742;4;3;580.82;0.14
2742;4;9;933.77;0.09
2743;2;7;376.18;0.15
2743;7;3;525.69;0.16
2743;6;5;842.19;0.12
2743;6;8;647.46;0.27
2743;6;1;415.04;0.21
2744;4;6;184.15;0.21
2744;4;4;294.87;0.27
2745;5;2;410.82;0.09
2745;9;7;89.62;0.05
2745;1;7;575.67;0.29
2745;3;2;915.05;0.17
2745;7;10;748.28;0.17
2746;1;3;180.22;0.2
2747;6;10;581.15;0.14
2747;5;6;186.73;0.24
2747;9;8;635.43;0.09
2747;7;4;586.47;0.27
2748;7;9;793.3;0.0
2748;3;2;700.75;0.19
2748;3;3;386.12;0.18
2748;7;7;451.05;0.17
2749;4;7;553.93;0.17
2749;2;3;595.0;0.23
2749;10;9;194.27;0.12
2750;5;6;371.27;0.3
2750;8;8;473.29;0.14
2750;9;7;614.19;0.03
2751;6;9;903.36;0.04
2751;4;4;237.47;0.05
2752;4;3;710.64;0.11
2752;9;6;514.82;0.05
2753;3;4;566.9;0.24
2753;5;10;359.18;0.11
2754;4;4;229.62;0.01
2755;8;3;238.32;0.26
2755;3;9;414.35;0.22
2755;4;6;641.12;0.07
2756;4;4;256.6;0.25
2756;4;5;547.5;0.06
2756;1;8;698.32;0.15
2757;1;10;925.13;0.02
2757;8;10;505.62;0.02
2757;5;2;17.93;0.01
2757;5;3;880.73;0.24
2758;5;4;352.57;0.05
2758;8;6;378.05;0.03
2758;10;4;141.2;0.29
2759;1;1;626.14;0.12
2759;1;7;534.49;0.19
2759;4;2;919.18;0.28
2760;9;2;74.41;0.29
2761;7;10;696.46;0.01
2761;4;3;285.72;0.02
2762;1;1;630.17;0.29
2763;2;10;516.81;0.13
2763;5;9;564.42;0.05
2763;1;7;192.06;0.3
2763;9;8;774.45;0.19
2763;5;3;602.06;0.29
2764;10;4;458.96;0.14
2764;5;8;125.99;0.15
2764;7;6;346.1;0.2
2764;10;9;810.4;0.16
2765;2;3;500.48;0.11
2765;7;10;55.11;0.25
2765;1;2;627.27;0.14
2765;3;4;454.51;0.14
2766;5;6;78.51;0.24
2766;2;2;345.57;0.15
2766;7;9;585.33;0.06
2766;8;5;622.87;0.01
2767;2;4;892.18;0.11
2767;1;3;215.84;0.18
2768;8;7;964.31;0.21
2768;5;2;481.66;0.16
2769;2;2;206.2;0.08
2769;3;6;828.42;0.04
2770;7;8;911.79;0.22
2770;5;10;216.54;0.28
2770;4;6;483.17;0.21
2770;4;5;744.63;0.13
2771;4;6;70.86;0.15
2771;7;8;679.77;0.06
2771;8;7;654.29;0.01
2771;6;3;590.35;0.28
2772;1;2;27.83;0.23
2772;6;3;424.75;0.21
2772;5;2;156.11;0.09
2772;7;9;526.24;0.17
2773;9;10;631.71;0.06
2773;6;3;696.62;0.12
2773;1;3;558.65;0.21
2773;6;4;901.57;0.05
2773;5;5;908.58;0.06
2774;9;1;907.21;0.01
2774;9;10;921.41;0.14
2774;3;8;991.03;0.12
2774;3;4;961.28;0.01
2774;6;7;321.82;0.18
2775;7;10;362.1;0.19
2775;6;5;240.12;0.11
2775;1;7;847.36;0.04
2775;6;2;26.8;0.21
2776;3;1;462.75;0.08
2776;1;10;700.53;0.29
2777;8;4;899.52;0.21
2777;5;2;489.63;0.26
2778;8;5;76.42;0.0
2778;2;4;483.79;0.22
2778;7;1;842.8;0.03
2778;3;1;243.37;0.04
2778;7;8;701.98;0.19
2779;10;9;869.6;0.12
2779;4;5;647.71;0.15
2779;4;1;565.67;0.12
2779;9;8;943.32;0.29
2779;5;7;729.66;0.28
2780;5;7;529.86;0.21
2780;10;6;890.91;0.17
2780;5;3;353.13;0.12
2780;8;8;531.41;0.29
2781;10;6;683.11;0.15
2781;3;9;448.68;0.03
