id_entrega;id_pedido;data_entrega;transportadora; custo_frete 
2540;2608;03/01/2024;ExpressA; 3.79 
2541;2609;04/01/2024;ExpressA; 27.01 
2542;2610;02/04/2024;ExpressA; 54.58 
2543;2611;05/01/2024;ExpressA; 6.49 
2544;2612;29/05/2024;ExpressA; 23.98 
2545;2613;13/03/2024;ExpressA; 27.01 
2546;2614;05/01/2024;ExpressA; 54.58 
2547;2615;10/02/2024;ExpressA; 6.49 
2548;2616;24/12/2024;ExpressA; 27.01 
2549;2617;12/03/2024;ExpressA; 54.58 
2550;2618;20/07/2024;ExpressA; 6.49 
2551;2619;06/11/2024;ExpressA; 23.98 
2552;2620;08/09/2024;ExpressA; 29.38 
2553;2621;15/10/2024;ExpressA; 292.85 
2554;2622;19/10/2024;ExpressA; 45.12 
2555;2623;05/06/2024;ExpressA; 1.56 
2556;2624;12/05/2024;ExpressA; 9.81 
2557;2626;02/10/2024;ExpressA; 3.38 
2558;2627;28/09/2024;ExpressA; 324.26 
2559;2628;06/07/2024;ExpressA; 49.21 
2560;2629;18/12/2024;SolidZ; 44,00 
2561;2630;07/01/2024;SolidZ; 35.7 
2562;2631;20/10/2024;SolidZ; 40.28 
2563;2632;28/12/2024;SolidZ; 62.55 
2564;2633;26/03/2024;ExpressA; 23.01 
2565;2634;03/08/2024;ExpressA; 21.72 
2566;2635;16/01/2024;ExpressA; 20.59 
2567;2636;02/10/2024;ExpressA; 0.46 
2568;2637;20/02/2024;ExpressA; 446.06 
2569;2638;11/09/2024;ExpressA; 39,00 
2570;2639;15/02/2024;ExpressA; 32.82 
2571;2640;12/07/2024;ExpressA; 8.26 
2572;2641;01/05/2024;ExpressA; 17.3 
2573;2642;07/07/2024;ExpressA; 462.54 
2574;2643;02/08/2024;ExpressA; 31.04 
2575;2644;31/05/2024;ExpressA; 30.37 
2576;2645;18/06/2024;SolidZ; 54.84 
2577;2646;29/07/2024;SolidZ; 25.39 
2578;2647;23/03/2024;SolidZ; 300.82 
2579;2648;17/07/2024;SolidZ; 17.61 
2580;2649;02/09/2024;SolidZ; 18.89 
2581;2650;12/12/2024;SolidZ; 41.33 
2582;2651;23/12/2024;SolidZ; 14.73 
2583;2652;12/02/2024;SolidZ; 281.76 
2584;2653;16/06/2024;SolidZ; 14.32 
2585;2654;14/02/2024;ExpressA; 8.72 
2586;2655;25/11/2024;ExpressA; 27.59 
2587;2656;01/08/2024;ExpressA; 10.14 
2588;2657;27/06/2024;ExpressA; 449.76 
2589;2658;25/01/2024;ExpressA; 15.53 
2590;2659;05/04/2024;ExpressA; 30.07 
2591;2660;11/06/2024;ExpressA; 16.25 
2592;2661;31/08/2024;ExpressA; 11.94 
2593;2662;19/01/2024;ExpressA; 178.57 
2594;2663;22/04/2024;ExpressA; 45.84 
2595;2664;15/04/2024;ExpressA; 19.88 
2596;2665;09/11/2024;ExpressA; 49.38 
2597;2666;28/03/2024;ExpressA; 9.24 
2598;2667;05/02/2024;ExpressA; 28.84 
2599;2668;02/02/2024;ExpressA; 39.19 
2600;2669;10/07/2024;ExpressA; 27.32 
2601;2670;29/06/2024;ExpressA; 30.52 
2602;2671;14/04/2024;ExpressA; 12.58 
2603;2672;16/06/2024;ExpressA; 40.8 
2604;2673;01/05/2024;ExpressA; 24.4 
2605;2674;15/05/2024;ExpressA; 43.43 
2606;2675;17/10/2024;ExpressA; 7.73 
2607;2676;10/11/2024;ExpressA; 41.84 
2608;2677;11/08/2024;SolidZ; 140.99 
2609;2678;27/01/2024;SolidZ; 26.84 
2610;2679;14/01/2024;SolidZ; 3.79 
2611;2680;17/11/2024;ExpressA; 25.85 
2612;2681;17/08/2024;ExpressA; 6.06 
2613;2682;13/04/2024;ExpressA; 28.75 
2614;2683;22/07/2024;ExpressA; 48.34 
2615;2684;26/09/2024;ExpressA; 36.64 
2616;2685;30/12/2024;ExpressA; 43.31 
2617;2686;11/08/2024;ExpressA; 4.48 
2618;2687;14/04/2024;ExpressA; 465.03 
2619;2688;23/04/2024;ExpressA; 23.74 
2620;2689;09/03/2024;ExpressA; 42.69 
2621;2690;25/12/2024;ExpressA; 1.35 
2622;2691;15/09/2024;ExpressA; 13.74 
2623;2692;19/06/2024;SolidZ; 498.04 
2624;2693;19/10/2024;SolidZ; 21.68 
2625;2694;20/02/2024;SolidZ; 44.48 
2626;2695;07/09/2024;SolidZ; 20.08 
2627;2696;29/11/2024;SolidZ; 23.85 
2628;2697;15/03/2024;SolidZ; 427.84 
2629;2698;21/07/2024;SolidZ; 30.49 
2630;2699;04/02/2024;SolidZ; 36.4 
2631;2700;12/11/2024;SolidZ; 14.19 
2632;2701;20/04/2024;SolidZ; 7.39 
2633;2702;19/12/2024;SolidZ; 119,00 
2634;2703;12/11/2024;SolidZ; 24.91 
2635;2704;27/08/2024;SolidZ; 40.15 
2636;2705;01/02/2024;SolidZ; 21.63 
2637;2706;29/07/2024;SolidZ; 25.61 
2638;2707;12/05/2024;SolidZ; 403.38 
2639;2708;18/04/2024;SolidZ; 12.32 
2640;2709;02/02/2024;SolidZ; 44.21 
2641;2710;14/02/2024;SolidZ; 57.21 
2642;2711;17/04/2024;SolidZ; 2.19 
2643;2712;24/09/2024;SolidZ; 34.26 
2644;2713;13/08/2024;SolidZ; 5,00 
2645;2714;29/06/2024;SolidZ; 38.95 
2646;2715;10/08/2024;SolidZ; 11.85 
2647;2716;07/05/2024;SolidZ; 32.78 
2648;2717;02/10/2024;SolidZ; 223.43 
2649;2718;17/06/2024;SolidZ; 41.89 
2650;2719;31/05/2024;SolidZ; 40.52 
2651;2720;13/02/2024;SolidZ; 57.6 
2652;2721;26/10/2024;ExpressA; 11.63 
2653;2722;06/02/2024;ExpressA; 118.47 
2654;2723;10/11/2024;ExpressA; 2.06 
2655;2724;02/11/2024;ExpressA; 20.82 
2656;2725;18/08/2024;ExpressA; 27.87 
2657;2726;04/08/2024;ExpressA; 43.42 
2658;2727;10/11/2024;ExpressA; 416.24 
2659;2728;13/04/2024;ExpressA; 8.76 
2660;2729;26/02/2024;ExpressA; 40.03 
2661;2730;04/08/2024;ExpressA; 11.19 
2662;2731;05/06/2024;ExpressA; 3.91 
2663;2732;07/03/2024;ExpressA; 419.36 
2664;2733;02/03/2024;SolidZ; 48.81 
2665;2734;06/12/2024;SolidZ; 4.86 
2666;2735;03/03/2024;SolidZ; 48.95 
2667;2737;09/12/2024;SolidZ; 5.74 
2668;2738;26/01/2024;SolidZ; 145.21 
2669;2739;02/05/2024;SolidZ; 36.82 
2670;2740;20/02/2024;SolidZ; 40.48 
2671;2741;11/09/2024;ExpressA; 21.63 
2672;2742;05/02/2024;ExpressA; 7.57 
2673;2743;17/10/2024;ExpressA; 325.93 
2674;2744;10/04/2024;ExpressA; 35.25 
2675;2745;22/11/2024;ExpressA; 25.43 
2676;2746;24/11/2024;ExpressA; 9.21 
2677;2747;17/05/2024;ExpressA; 38.07 
2678;2748;13/07/2024;ExpressA; 324.41 
2679;2749;11/08/2024;ExpressA; 43.52 
2680;2750;05/10/2024;ExpressA; 46.68 
2681;2751;23/11/2024;ExpressA; 48.46 
2682;2752;25/02/2024;ExpressA; 43.16 
2683;2753;22/04/2024;SolidZ; 477.36 
2684;2754;28/05/2024;SolidZ; 31.16 
2685;2755;23/09/2024;SolidZ; 36.54 
2686;2756;11/06/2024;SolidZ; 42.14 
2687;2757;08/07/2024;SolidZ; 28.12 
2688;2758;08/05/2024;SolidZ; 14.58 
2689;2759;19/04/2024;SolidZ; 18.12 
2690;2760;09/03/2024;SolidZ; 5.45 
2691;2761;09/03/2024;ExpressA; 18.44 
2692;2762;23/05/2024;ExpressA; 3.5 
2693;2763;24/02/2024;ExpressA; 460.42 
2694;2764;08/05/2024;ExpressA; 22.84 
2695;2765;19/11/2024;ExpressA; 9.87 
2696;2766;25/07/2024;ExpressA; 35.34 
2697;2767;17/11/2024;ExpressA; 9.2 
2698;2768;04/08/2024;ExpressA; 403.2 
2699;2769;11/03/2024;ExpressA; 15.64 
2700;2770;02/03/2024;ExpressA; 16.09 
2701;2771;30/07/2024;ExpressA; 52.28 
2702;2772;03/12/2024;ExpressA; 25.36 
2703;2773;25/11/2024;ExpressA; 444.22 
2704;2774;21/02/2024;ExpressA; 20.94 
2705;2775;27/04/2024;ExpressA; 17.52 
2706;2776;06/03/2024;ExpressA; 30.67 
2707;2777;12/05/2024;ExpressA; 3.19 
2708;2778;25/06/2024;ExpressA; 81.33 
2709;2779;06/10/2024;ExpressA; 11.37 
2710;2780;12/06/2024;ExpressA; 40.93 
2711;2781;30/11/2024;ExpressA; 44.19 
2712;2782;31/05/2024;ExpressA; 9.06 
2713;2783;17/12/2024;ExpressA; 141.99 
2714;2784;24/08/2024;SolidZ; 47.24 
2715;2785;09/06/2024;SolidZ; 4.75 
2716;2786;22/11/2024;SolidZ; 33.12 
2717;2787;17/04/2024;SolidZ; 23.71 
2718;2788;02/11/2024;SolidZ; 364.23 
2719;2789;14/09/2024;SolidZ; 13.44 
2720;2790;23/12/2024;SolidZ; 46.77 
2721;2791;24/04/2024;SolidZ; 24.99 
2722;2792;31/01/2024;SolidZ; 13.18 
2723;2793;15/01/2024;SolidZ; 171.75 
2724;2794;25/06/2024;SolidZ; 17.76 
2725;2795;05/12/2024;SolidZ; 10.35 
2726;2796;16/02/2024;SolidZ; 55.73 
2727;2797;22/06/2024;SolidZ; 8.24 
2728;2798;09/05/2024;SolidZ; 442,00 
2729;2799;03/09/2024;SolidZ; 20.54 
2730;2800;19/12/2024;SolidZ; 13.83 
2731;2801;24/07/2024;SolidZ; 12.39 
2732;2802;13/08/2024;SolidZ; 22.92 
2733;2803;22/03/2024;SolidZ; 336.28 
2734;2804;06/11/2024;ExpressA; 44.96 
2735;2805;07/02/2024;ExpressA; 32.8 
2736;2806;21/02/2024;ExpressA; 29.33 
2737;2807;11/06/2024;ExpressA; 1.94 
2738;2808;25/03/2024;ExpressA; 458.14 
2739;2809;26/11/2024;ExpressA; 45.17 
2740;2810;26/01/2024;ExpressA; 19.25 
2741;2812;14/11/2024;ExpressA; 44.16 
2742;2813;03/06/2024;ExpressA; 35.72 
2743;2814;22/10/2024;ExpressA; 273.52 
2744;2815;04/04/2024;ExpressA; 20.44 
2745;2816;14/08/2024;ExpressA; 42.63 
2746;2817;24/09/2024;SolidZ; 12.04 
2747;2818;13/02/2024;SolidZ; 20.03 
2748;2819;12/05/2024;SolidZ; 17.12 
2749;2820;08/03/2024;SolidZ; 8.62 
2750;2821;29/07/2024;SolidZ; 47.07 
2751;2822;04/06/2024;SolidZ; 34.94 
2752;2823;20/06/2024;SolidZ; 36.34 
2753;2824;22/11/2024;SolidZ; 245.82 
2754;2825;29/02/2024;SolidZ; 41.82 
2755;2826;05/07/2024;ExpressA; 27.18 
2756;2827;28/06/2024;ExpressA; 0.87 
2757;2828;19/11/2024;ExpressA; 40.53 
2758;2829;20/11/2024;ExpressA; 78.54 
2759;2830;15/01/2024;ExpressA; 22.8 
2760;2831;08/03/2024;ExpressA; 24.1 
2761;2832;26/11/2024;ExpressA; 3.41 
2762;2833;21/07/2024;ExpressA; 2.81 
2763;2834;09/01/2024;ExpressA; 382.46 
2764;2835;15/01/2024;ExpressA; 15.37 
2765;2836;13/02/2024;ExpressA; 20.78 
2766;2837;01/02/2024;ExpressA; 34.11 
2767;2838;02/07/2024;SolidZ; 17.08 
2768;2839;18/09/2024;SolidZ; 388.64 
2769;2840;17/10/2024;ExpressA; 44.28 
2770;2841;22/01/2024;ExpressA; 3.46 
2771;2842;03/07/2024;ExpressA; 38.34 
2772;2843;02/07/2024;ExpressA; 14.6 
2773;2844;02/09/2024;ExpressA; 293.72 
2774;2845;16/12/2024;ExpressA; 24.45 
2775;2846;31/05/2024;ExpressA; 17.02 
2776;2847;12/09/2024;ExpressA; 6.23 
2777;2848;11/04/2024;ExpressA; 25.37 
2778;2849;25/02/2024;ExpressA; 60.83 
2779;2850;07/07/2024;ExpressA; 8.23 
2780;2851;15/11/2024;ExpressA; 49.12 
2781;2852;28/03/2024;SolidZ; 19.41 
2782;2853;23/06/2024;SolidZ; 26.49 
2783;2854;25/01/2024;SolidZ; 139.76 
2784;2855;31/08/2024;SolidZ; 43.34 
2785;2856;02/03/2024;SolidZ; 14.53 
2786;2857;14/04/2024;SolidZ; 22.39 
2787;2858;21/05/2024;SolidZ; 27.55 
2788;2859;29/10/2024;ExpressA; 435.64 
2789;2860;09/06/2024;ExpressA; 40.9 
2790;2861;20/08/2024;ExpressA; 13.56 
2791;2862;20/03/2024;ExpressA; 49.88 
2792;2863;18/01/2024;ExpressA; 31.69 
2793;2864;24/01/2024;ExpressA; 494.97 
2794;2865;03/07/2024;ExpressA; 46.8 
2795;2866;27/05/2024;ExpressA; 26.89 
2796;2867;07/02/2024;ExpressA; 45.15 
2797;2868;09/10/2024;ExpressA; 25.85 
2798;2869;15/10/2024;ExpressA; 299.52 
2799;2870;25/05/2024;ExpressA; 5.52 
2800;2872;04/07/2024;ExpressA; 2.89 
2801;2873;25/09/2024;ExpressA; 58.02 
2802;2874;26/09/2024;ExpressA; 6.08 
2803;2875;09/04/2024;ExpressA; 26.97 
2804;2876;22/12/2024;ExpressA; 15.83 
2805;2877;22/10/2024;ExpressA; 29.61 
2806;2878;02/01/2024;ExpressA; 56.94 
2807;2879;24/10/2024;ExpressA; 31.63 
2808;2880;27/01/2024;ExpressA; 141.8 
2809;2881;07/02/2024;ExpressA; 46.98 
2810;2882;09/06/2024;ExpressA; 2.28 
2811;2883;03/02/2024;ExpressA; 58.76 
2812;2884;06/05/2024;ExpressA; 3.06 
2813;2885;20/09/2024;ExpressA; 378.16 
2814;2886;11/12/2024;ExpressA; 2.74 
2815;2887;31/07/2024;ExpressA; 46.61 
2816;2888;29/05/2024;SolidZ; 7.05 
2817;2889;02/02/2024;SolidZ; 2.7 
2818;2890;10/04/2024;SolidZ; 445.19 
2819;2891;27/11/2024;SolidZ; 5.24 
2820;2892;28/10/2024;SolidZ; 40,00 
2821;2893;20/12/2024;ExpressA; 44.97 
2822;2894;07/08/2024;ExpressA; 27.13 
2823;2895;12/09/2024;ExpressA; 192.09 
2824;2896;19/06/2024;ExpressA; 45.82 
2825;2897;15/09/2024;ExpressA; 43.62 
2826;2898;27/02/2024;ExpressA; 25.92 
2827;2899;12/01/2024;ExpressA; 10.77 
2828;2900;05/01/2024;ExpressA; 139.92 
2829;2901;02/12/2024;ExpressA; 11.41 
2830;2902;24/04/2024;ExpressA; 27.29 
2831;2903;24/09/2024;ExpressA; 52.19 
2832;2905;07/08/2024;ExpressA; 35.89 
2833;2906;25/07/2024;ExpressA; 226.9 
2834;2907;25/01/2024;ExpressA; 16.46 
2835;2908;21/06/2024;ExpressA; 37.99 
2836;2909;12/04/2024;ExpressA; 47.72 
2837;2910;02/03/2024;ExpressA; 31.43 
2838;2911;27/03/2024;ExpressA; 20.89 
2839;2912;14/09/2024;ExpressA; 29.69 
2840;2913;13/06/2024;ExpressA; 17.68 
2841;2914;17/06/2024;ExpressA; 12.25 
2842;2915;25/03/2024;SolidZ; 31.39 
2843;2916;23/07/2024;SolidZ; 137.92 
2844;2917;30/03/2024;SolidZ; 45.69 
2845;2918;31/03/2024;SolidZ; 15.25 
2846;2919;30/04/2024;SolidZ; 33.58 
2847;2920;07/06/2024;SolidZ; 37.33 
2848;2921;06/07/2024;SolidZ; 204.05 
2849;2922;08/07/2024;ExpressA; 41.52 
2850;2923;19/09/2024;ExpressA; 36.32 
2851;2924;24/02/2024;ExpressA; 55.3 
2852;2925;19/05/2024;ExpressA; 14.97 
2853;2926;21/01/2024;ExpressA; 56.99 
2854;2927;16/03/2024;ExpressA; 21.8 
2855;2928;20/08/2024;ExpressA; 39.4 
2856;2929;09/05/2024;ExpressA; 27.36 
2857;2930;26/02/2024;ExpressA; 12.12 
2858;2931;28/09/2024;ExpressA; 18.66 
2859;2932;12/04/2024;ExpressA; 15.99 
2860;2933;09/03/2024;ExpressA; 35.81 
2861;2934;27/10/2024;SolidZ; 9.37 
2862;2935;18/01/2024;SolidZ; 15.64 
2863;2936;22/12/2024;SolidZ; 15.02 
2864;2937;25/04/2024;SolidZ; 36.23 
2865;2938;02/06/2024;SolidZ; 44.09 
2866;2939;26/11/2024;SolidZ; 34.37 
2867;2940;28/04/2024;SolidZ; 1.6 
2868;2941;30/01/2024;SolidZ; 112.73 
2869;2942;20/11/2024;SolidZ; 22.2 
2870;2943;21/02/2024;SolidZ; 29.59 
2871;2944;03/03/2024;SolidZ; 30.08 
2872;2945;16/08/2024;SolidZ; 41.25 
2873;2946;17/09/2024;SolidZ; 469.63 
2874;2947;26/12/2024;SolidZ; 5.8 
2875;2948;08/01/2024;SolidZ; 7.35 
2876;2949;28/01/2024;SolidZ; 21.87 
2877;2950;12/09/2024;SolidZ; 19.22 
2878;2951;30/12/2024;ExpressA; 295.1 
2879;2952;21/08/2024;ExpressA; 38.77 
2880;2953;22/12/2024;ExpressA; 7.22 
2881;2954;20/07/2024;ExpressA; 48.28 
2882;2955;28/11/2024;ExpressA; 27.63 
2883;2956;30/09/2024;ExpressA; 490.54 
2884;2957;04/12/2024;ExpressA; 32.73 
2885;2958;01/11/2024;ExpressA; 35.95 
2886;2959;16/02/2024;ExpressA; 12.2 
2887;2960;31/01/2024;ExpressA; 34.7 
2888;2961;07/01/2024;ExpressA; 44.24 
2889;2962;21/08/2024;ExpressA; 33,00 
2890;2963;18/07/2024;SolidZ; 3.25 
2891;2964;06/04/2024;SolidZ; 7.44 
2892;2965;22/03/2024;SolidZ; 5.26 
2893;2966;30/03/2024;SolidZ; 30.98 
2894;2967;05/07/2024;SolidZ; 16.4 
2895;2968;02/09/2024;SolidZ; 49.72 
2896;2969;08/03/2024;SolidZ; 21.28 
2897;2970;08/11/2024;SolidZ; 34.34 
2898;2971;06/07/2024;SolidZ; 70.5 
2899;2972;29/08/2024;SolidZ; 23,00 
2900;2973;05/08/2024;SolidZ; 9.66 
2901;2974;19/04/2024;SolidZ; 12.01 
2902;2975;03/11/2024;ExpressA; 4.89 
2903;2976;10/02/2024;ExpressA; 218.86 
2904;2977;14/12/2024;ExpressA; 4.24 
2905;2978;04/10/2024;ExpressA; 45.54 
2906;2979;11/01/2024;ExpressA; 27.21 
2907;2980;29/01/2024;ExpressA; 37.81 
2908;2981;17/02/2024;ExpressA; 489.84 
2909;2982;14/12/2024;ExpressA; 27.01 
2910;2983;15/01/2024;ExpressA; 54.58 
2911;2984;12/04/2024;ExpressA; 6.49 
2912;2985;05/07/2024;ExpressA; 23.98 
2913;2986;14/01/2024;ExpressA; 26.23 
2914;2987;06/10/2024;ExpressA; 3.79 
2915;2988;09/12/2024;ExpressA; 27.89 
2916;2989;23/11/2024;ExpressA; 23.84 
2917;2990;17/06/2024;ExpressA; 4.27 
2918;2991;02/05/2024;ExpressA; 27.01 
2919;2992;07/04/2024;ExpressA; 54.58 
2920;2993;25/01/2024;ExpressA; 6.49 
2921;2994;19/01/2024;ExpressA; 23.98 
2922;2995;30/01/2024;ExpressA; 26.23 
2923;2996;21/11/2024;ExpressA; 3.79 
2924;2997;06/12/2024;ExpressA; 27.89 
2925;2998;10/11/2024;ExpressA; 27.01 
2926;2999;13/03/2024;ExpressA; 54.58 
2927;3000;29/09/2024;ExpressA; 6.49 
2928;3001;06/09/2024;ExpressA; 23.98 
2929;3002;23/10/2024;ExpressA; 26.23 
2930;3004;01/10/2024;ExpressA; 3.79 
2931;3005;13/08/2024;ExpressA; 27.01 
2932;3006;15/03/2024;SolidZ; 54.58 
2933;3007;13/04/2024;SolidZ; 6.49 
2934;3008;21/01/2024;SolidZ; 23.98 
2935;3009;29/04/2024;SolidZ; 26.23 
2936;3010;22/06/2024;SolidZ; 27.01 
2937;3011;23/06/2024;SolidZ; 54.58 
2938;3012;05/01/2024;SolidZ; 6.49 
2939;3013;08/12/2024;SolidZ; 23.98 
2940;3014;27/05/2024;SolidZ; 26.23 
2941;3015;25/04/2024;SolidZ; 27.01 
2942;3016;17/11/2024;SolidZ; 54.58 
2943;3017;18/06/2024;SolidZ; 6.49 
2944;3018;26/10/2024;SolidZ; 23.98 
2945;3019;29/04/2024;SolidZ; 26.23 
2946;3020;10/04/2024;SolidZ; 3.79 
2947;3021;03/10/2024;SolidZ; 27.89 
2948;3022;23/06/2024;SolidZ; 23.84 
2949;3023;09/06/2024;SolidZ; 4.27 
2950;3024;15/08/2024;ExpressA; 27.01 
2951;3025;10/02/2024;ExpressA; 54.58 
2952;3026;16/07/2024;ExpressA; 6.49 
2953;3027;17/05/2024;ExpressA; 23.98 
2954;3028;14/04/2024;ExpressA; 27.01 
2955;3029;14/07/2024;ExpressA; 54.58 
2956;3030;06/09/2024;ExpressA; 6.49 
2957;3031;15/01/2024;ExpressA; 23.98 
2958;3032;25/02/2024;ExpressA; 26.23 
2959;3033;12/12/2024;ExpressA; 27.01 
2960;3034;25/03/2024;ExpressA; 54.58 
2961;3035;20/04/2024;ExpressA; 6.49 
2962;3036;13/02/2024;SolidZ; 23.98 
2963;3037;14/03/2024;SolidZ; 26.23 
2964;3038;24/09/2024;SolidZ; 3.79 
2965;3039;01/03/2024;SolidZ; 27.01 
2966;3040;14/02/2024;SolidZ; 54.58 
2967;3041;01/10/2024;SolidZ; 6.49 
2968;3042;14/01/2024;ExpressA; 23.98 
2969;3043;23/04/2024;ExpressA; 27.01 
2970;3044;10/11/2024;ExpressA; 54.58 
2971;3045;18/08/2024;ExpressA; 6.49 
2972;3046;17/06/2024;ExpressA; 27.01 
2973;3047;19/10/2024;ExpressA; 54.58 
2974;3048;03/09/2024;ExpressA; 6.49 
2975;3049;25/09/2024;ExpressA; 23.98 
2976;3050;02/12/2024;ExpressA; 41.22 
2977;3051;01/09/2024;ExpressA; 26.18 
2978;3052;07/06/2024;ExpressA; 24.82 
2979;3053;29/10/2024;ExpressA; 24.18 
2980;3054;22/11/2024;SolidZ; 11.31 
2981;3055;20/01/2024;SolidZ; 36.68 
2982;3056;24/03/2024;ExpressA; 33.45 
2983;3057;03/12/2024;ExpressA; 41.06 
2984;3058;18/08/2024;ExpressA; 34.29 
2985;3059;09/12/2024;ExpressA; -   
2986;3060;10/09/2024;ExpressA; 27.01 
2987;3061;18/06/2024;ExpressA; 54.58 
2988;3062;11/02/2024;ExpressA; 6.49 
2989;3063;07/09/2024;ExpressA; 23.98 
2990;3064;05/09/2024;ExpressA; 26.23 
2991;3065;15/10/2024;ExpressA; 3.79 
2992;3066;20/01/2024;ExpressA; 27.89 
2993;3067;19/12/2024;ExpressA; 23.84 
2994;3068;12/02/2024;SolidZ; 4.27 
2995;3069;13/12/2024;SolidZ; 27.01 
2996;3070;27/03/2024;SolidZ; 54.58 
2997;3071;19/09/2024;SolidZ; 6.49 
2998;3072;02/11/2024;SolidZ; 23.98 
2999;3073;26/10/2024;SolidZ; 26.23 
3000;3074;15/12/2024;SolidZ; 3.79 
3001;3075;29/08/2024;SolidZ; 27.89 
3002;3076;16/06/2024;SolidZ; 27.01 
3003;3077;11/11/2024;SolidZ; 54.58 
3004;3078;06/08/2024;SolidZ; 6.49 
3005;3079;14/05/2024;SolidZ; 23.98 
3006;3080;26/07/2024;SolidZ; 26.23 
3007;3081;23/02/2024;SolidZ; 3.79 
3008;3082;15/04/2024;SolidZ; 27.01 
3009;3083;04/07/2024;SolidZ; 54.58 
3010;3084;20/07/2024;SolidZ; 6.49 
3011;3085;14/01/2024;SolidZ; 23.98 
3012;3086;10/09/2024;SolidZ; 26.23 
3013;3087;31/05/2024;SolidZ; 27.01 
3014;3088;20/12/2024;SolidZ; 54.58 
3015;3089;23/12/2024;SolidZ; 6.49 
3016;3091;15/04/2024;SolidZ; 23.98 
3017;3092;24/05/2024;SolidZ; 26.23 
3018;3093;15/06/2024;ExpressA; 27.01 
3019;3094;04/01/2024;ExpressA; 54.58 
3020;3095;15/02/2024;ExpressA; 6.49 
3021;3096;31/08/2024;ExpressA; 23.98 
3022;3097;10/12/2024;ExpressA; 26.23 
3023;3098;07/10/2024;ExpressA; 3.79 
3024;3099;03/01/2024;ExpressA; 27.89 
3025;3100;23/05/2024;ExpressA; 23.84 
3026;3101;02/03/2024;ExpressA; 4.27 
3027;3102;23/10/2024;ExpressA; 27.01 
3028;3103;12/08/2024;ExpressA; 54.58 
3029;3104;30/10/2024;ExpressA; 6.49 
3030;3105;19/06/2024;SolidZ; 23.98 
3031;3106;16/05/2024;SolidZ; 27.01 
3032;3107;10/02/2024;SolidZ; 54.58 
3033;3108;20/08/2024;SolidZ; 6.49 
3034;3109;14/08/2024;SolidZ; 23.98 
3035;3110;21/05/2024;SolidZ; 26.23 
3036;3111;19/04/2024;SolidZ; 27.01 
3037;3112;25/10/2024;SolidZ; 54.58 
3038;3113;27/02/2024;SolidZ; 6.49 
3039;3114;05/05/2024;SolidZ; 23.98 
3040;3115;27/08/2024;SolidZ; 26.23 
3041;3116;28/03/2024;SolidZ; 3.79 
3042;3117;25/06/2024;SolidZ; 27.01 
3043;3118;06/03/2024;SolidZ; 54.58 
3044;3119;08/02/2024;SolidZ; 6.49 
3045;3120;19/05/2024;SolidZ; 23.98 
3046;3121;29/08/2024;SolidZ; 27.01 
3047;3122;16/08/2024;SolidZ; 54.58 
3048;3123;24/07/2024;SolidZ; 6.49 
3049;3124;14/06/2024;SolidZ; 27.01 
3050;3125;28/01/2024;SolidZ; 54.58 
3051;3127;19/07/2024;SolidZ; 6.49 
3052;3128;02/12/2024;SolidZ; 23.98 
3053;3129;18/04/2024;SolidZ; 13.68 
3054;3130;08/07/2024;SolidZ; 27.01 
3055;3131;08/02/2024;SolidZ; 54.58 
3056;3132;25/03/2024;SolidZ; 6.49 
3057;3133;05/06/2024;ExpressA; 23.98 
3058;3134;18/06/2024;ExpressA; 26.23 
3059;3135;13/10/2024;ExpressA; 3.79 
3060;3136;28/09/2024;ExpressA; 27.89 
3061;3137;06/02/2024;ExpressA; 23.84 
3062;3138;03/07/2024;ExpressA; 4.27 
3063;3139;11/04/2024;ExpressA; 27.01 
3064;3140;24/08/2024;ExpressA; 54.58 
3065;3141;03/05/2024;ExpressA; 6.49 
3066;3142;24/01/2024;ExpressA; 23.98 
3067;3143;06/03/2024;ExpressA; 26.23 
3068;3144;21/11/2024;ExpressA; 3.79 
3069;3145;31/05/2024;SolidZ; 27.89 
3070;3146;14/07/2024;SolidZ; 27.01 
3071;3147;23/03/2024;SolidZ; 54.58 
3072;3148;10/11/2024;SolidZ; 6.49 
3073;3149;03/06/2024;SolidZ; 23.98 
3074;3150;18/01/2024;SolidZ; 26.23 
3075;3151;11/02/2024;SolidZ; 3.79 
3076;3152;28/11/2024;SolidZ; 27.01 
3077;3153;15/12/2024;SolidZ; 54.58 
3078;3154;21/07/2024;SolidZ; 6.49 
3079;3155;09/10/2024;SolidZ; 23.98 
3080;3156;28/03/2024;SolidZ; 26.23 
3081;3157;28/10/2024;SolidZ; 27.01 
3082;3158;19/10/2024;SolidZ; 54.58 
3083;3159;23/12/2024;SolidZ; 6.49 
3084;3160;10/03/2024;SolidZ; 23.98 
3085;3161;05/05/2024;SolidZ; 26.23 
3086;3162;21/03/2024;SolidZ; 27.01 
3087;3163;17/02/2024;SolidZ; 54.58 
3088;3164;20/08/2024;SolidZ; 6.49 
3089;3165;04/06/2024;SolidZ; 23.98 
3090;3166;29/06/2024;ExpressA; 26.23 
3091;3167;03/02/2024;ExpressA; 3.79 
3092;3168;25/03/2024;ExpressA; 27.89 
3093;3169;16/02/2024;ExpressA; 23.84 
3094;3170;19/11/2024;ExpressA; 4.27 
3095;3171;30/11/2024;ExpressA; 27.01 
3096;3172;30/08/2024;ExpressA; 54.58 
3097;3173;11/02/2024;ExpressA; 6.49 
