id_pedido;id_cliente;id_vendedor;data_pedido;valor_total
2503;21;9;20/02/2024;3148.11
2504;8;9;17/09/2024;3684.03
2505;38;10;13/05/2024;3935.54
2506;8;1;27/03/2024;3265.54
2507;50;8;27/12/2024;2216.73
2508;3;1;25/02/2024;4753.01
2509;44;2;04/08/2024;3569.55
2510;3;7;31/12/2024;2161.96
2511;22;8;08/03/2024;2260.58
2512;6;1;17/12/2024;4099.01
2513;2;3;13/02/2024;2230.68
2514;23;7;22/05/2024;2605.55
2515;44;9;11/12/2024;1493.18
2516;2;8;11/02/2024;4202.63
2517;38;8;18/05/2024;2635.31
2518;17;9;13/03/2024;2785.05
2519;35;10;23/09/2024;4409.34
2520;34;3;12/07/2024;4606.56
2521;23;8;03/06/2024;4129.76
2522;30;1;02/09/2024;373.58
2523;8;8;09/11/2024;2245.37
2524;22;7;05/08/2024;1749.49
2525;44;8;09/09/2024;1106.9
2526;36;1;03/10/2024;4549.32
2527;5;6;03/10/2024;4455.84
2528;13;7;12/03/2024;2353.22
2529;29;5;08/05/2024;716.08
2530;31;5;23/12/2024;116.16
2531;47;7;04/07/2024;2220.41
2532;16;3;13/01/2024;247.78
2533;42;6;24/11/2024;3067.3
2534;30;7;07/08/2024;3061.62
2535;16;1;06/01/2024;4499.75
2536;12;2;26/08/2024;990.74
2537;17;4;21/04/2024;1888.4
2538;16;8;15/08/2024;4304.75
2539;12;10;17/01/2024;2397.77
2540;8;6;13/03/2024;345.63
2541;20;1;12/01/2024;598.38
2542;3;10;26/03/2024;4076.6
2543;16;5;28/06/2024;3731.3
2544;30;7;01/05/2024;4385.61
2545;45;6;22/07/2024;638.36
2546;23;9;10/03/2024;3814.06
2547;28;8;17/04/2024;3292.77
2548;40;4;19/07/2024;1199.85
2549;5;5;21/02/2024;4870.83
2550;20;7;06/02/2024;2873.26
2551;40;8;26/04/2024;4539.05
2552;44;5;15/09/2024;4302.51
2553;1;9;20/09/2024;1698.97
2554;30;10;29/10/2024;2702.99
2555;21;4;04/03/2024;2185.27
2556;20;4;11/02/2024;3559.93
2557;6;8;12/02/2024;2960.81
2558;22;1;04/05/2024;3935.02
2559;18;8;26/09/2024;108.17
2560;8;5;12/12/2024;3454.58
2561;39;1;20/08/2024;1629.37
2562;32;4;11/05/2024;1159.9
2563;33;2;02/01/2024;4016.14
2564;16;4;24/04/2024;491.64
2565;12;8;01/01/2024;1180.88
2566;38;5;26/11/2024;1058.48
2567;34;1;05/03/2024;2128.14
2568;14;7;04/05/2024;1645.57
2569;36;1;12/09/2024;3616.32
2570;33;9;17/11/2024;3511.88
2571;23;3;22/05/2024;1661.08
2572;50;3;23/11/2024;2213.05
2573;45;6;02/09/2024;1079.15
2574;2;10;25/04/2024;3370.63
2575;41;6;29/10/2024;2011.3
2576;21;6;30/03/2024;707.49
2577;2;1;22/10/2024;679.96
2578;27;5;11/02/2024;1645.49
2579;9;6;04/02/2024;3749.26
2580;1;8;10/02/2024;176.25
2581;11;1;06/12/2024;1325.98
2582;3;5;03/05/2024;854.31
2583;23;3;26/02/2024;4784.57
2584;26;2;20/10/2024;3541.14
2585;4;8;22/08/2024;1204.5
2586;18;7;05/04/2024;1076.93
2587;6;10;14/11/2024;4297.25
2588;35;7;08/12/2024;991.62
2589;22;5;11/05/2024;4985.44
2590;43;9;24/06/2024;1447.4
2591;15;5;21/02/2024;467.45
2592;22;2;07/02/2024;3470.16
2593;37;3;08/12/2024;3067.73
2594;42;4;05/01/2024;4999.12
2595;12;5;31/07/2024;4020.32
2596;47;3;29/04/2024;2172.74
2597;49;7;21/11/2024;3399.23
2598;42;5;27/07/2024;4098.35
2599;38;5;04/08/2024;2592.95
2600;18;6;24/01/2024;1400.71
2601;45;7;07/12/2024;1090.02
2602;35;10;23/07/2024;1511.64
2603;30;10;13/08/2024;4247.94
2604;24;8;05/08/2024;1933.14
2605;42;9;29/07/2024;1468.99
2606;30;4;26/01/2024;4039.14
2607;14;5;08/09/2024;208.01
2608;6;5;03/01/2024;2990.09
2609;3;8;02/01/2024;4374.48
2610;16;9;01/04/2024;2079.91
2611;7;7;02/01/2024;1383.12
2612;14;5;29/05/2024;2483.96
2613;9;3;11/03/2024;3601.51
2614;15;1;04/01/2024;2607.2
2615;21;9;07/02/2024;87.81
2616;35;5;24/12/2024;437.71
2617;2;9;10/03/2024;3620.58
2618;27;10;19/07/2024;2029.76
2619;2;4;03/11/2024;3934.64
2620;35;5;08/09/2024;3264.98
2621;18;4;13/10/2024;2928.5
2622;14;2;18/10/2024;4511.81
2623;20;1;02/06/2024;155.54
2624;18;8;12/05/2024;817.42
2625;10;4;14/03/2024;3140.66
2626;25;5;30/09/2024;375.85
2627;2;6;27/09/2024;3242.6
2628;25;8;03/07/2024;4921.4
2629;33;8;18/12/2024;4400.1
2630;36;7;05/01/2024;2975.04
2631;31;4;19/10/2024;4475.18
2632;14;6;25/12/2024;625.53
2633;1;4;26/03/2024;2300.74
2634;46;7;01/08/2024;2171.95
2635;16;1;15/01/2024;1715.42
2636;46;5;29/09/2024;51.0
2637;3;10;20/02/2024;4460.59
2638;35;10;09/09/2024;3899.65
2639;41;4;14/02/2024;3281.64
2640;6;7;09/07/2024;688.39
2641;25;9;01/05/2024;1922.12
2642;13;5;05/07/2024;4625.42
2643;34;4;01/08/2024;3103.8
2644;8;9;28/05/2024;3036.88
2645;21;5;18/06/2024;4569.98
2646;34;9;27/07/2024;2821.18
2647;4;8;22/03/2024;3008.24
2648;25;4;14/07/2024;1761.29
2649;15;7;02/09/2024;1888.63
2650;4;5;10/12/2024;3443.75
2651;45;10;22/12/2024;1636.15
2652;12;4;09/02/2024;2817.58
2653;32;5;16/06/2024;1432.02
2654;32;5;12/02/2024;872.32
2655;28;9;24/11/2024;2299.29
2656;13;9;29/07/2024;1126.36
2657;31;6;27/06/2024;4497.55
2658;14;4;23/01/2024;1552.88
2659;20;2;04/04/2024;3007.14
2660;18;3;08/06/2024;1354.04
2661;29;2;31/08/2024;1327.2
2662;6;5;17/01/2024;1785.65
2663;32;6;21/04/2024;4583.58
2664;29;5;12/04/2024;1987.91
2665;43;2;09/11/2024;4115.27
2666;2;5;26/03/2024;1026.63
2667;23;9;04/02/2024;288.44
2668;19;4;30/01/2024;3919.31
2669;31;10;10/07/2024;2732.28
2670;5;2;27/06/2024;2543.44
2671;19;3;13/04/2024;1397.42
2672;34;3;13/06/2024;407.97
2673;10;9;01/05/2024;2440.16
2674;25;4;13/05/2024;4342.77
2675;2;1;16/10/2024;644.11
2676;11;1;07/11/2024;4649.4
2677;50;7;11/08/2024;1409.91
2678;31;7;25/01/2024;2684.32
2679;15;2;13/01/2024;379.22
2680;9;9;14/11/2024;2153.98
2681;23;9;17/08/2024;673.19
2682;19;5;11/04/2024;287.47
2683;9;3;21/07/2024;4834.46
2684;35;3;23/09/2024;3663.97
2685;21;3;30/12/2024;3609.34
2686;9;6;09/08/2024;498.22
2687;28;4;13/04/2024;4650.29
2688;46;8;20/04/2024;2373.87
2689;7;5;09/03/2024;4268.81
2690;16;1;23/12/2024;112.38
2691;16;9;14/09/2024;1526.12
2692;33;1;16/06/2024;4980.43
2693;4;6;19/10/2024;2167.8
2694;4;1;18/02/2024;4448.04
2695;39;3;06/09/2024;1673.59
2696;40;10;26/11/2024;2650.38
2697;17;5;15/03/2024;4278.38
2698;37;10;19/07/2024;3048.81
2699;39;7;03/02/2024;3639.7
2700;29;10;09/11/2024;1182.72
2701;36;8;20/04/2024;821.66
2702;38;9;17/12/2024;1190.02
2703;39;6;11/11/2024;2490.59
2704;50;9;24/08/2024;4014.78
2705;37;8;01/02/2024;1802.27
2706;35;9;27/07/2024;2845.84
2707;7;10;11/05/2024;4033.82
2708;27;4;15/04/2024;1231.94
2709;28;9;02/02/2024;4420.73
2710;22;7;12/02/2024;4767.76
2711;14;5;16/04/2024;242.9
2712;7;5;21/09/2024;342.6
2713;37;1;13/08/2024;500.25
2714;22;2;27/06/2024;3895.0
2715;5;10;09/08/2024;987.22
2716;2;3;04/05/2024;3642.2
2717;27;8;02/10/2024;2234.32
2718;21;6;15/06/2024;4189.46
2719;38;10;30/05/2024;4052.35
2720;15;5;10/02/2024;4800.33
2721;21;1;26/10/2024;1292.64
2722;10;9;04/02/2024;1184.73
2723;23;3;09/11/2024;205.96
2724;39;3;30/10/2024;2081.56
2725;5;2;18/08/2024;2322.36
2726;1;4;02/08/2024;4824.34
2727;13;2;09/11/2024;4162.39
2728;21;9;10/04/2024;875.62
2729;26;10;26/02/2024;4002.52
2730;50;7;02/08/2024;932.58
2731;45;8;04/06/2024;434.94
2732;21;3;04/03/2024;4193.56
2733;18;6;02/03/2024;4881.0
2734;37;10;04/12/2024;486.19
2735;45;6;02/03/2024;4078.93
2736;32;1;03/04/2024;4303.1
2737;36;6;06/12/2024;637.84
2738;17;3;26/01/2024;1452.1
2739;35;3;30/04/2024;3681.62
2740;49;3;19/02/2024;4048.26
2741;11;10;08/09/2024;1802.17
2742;21;10;05/02/2024;841.65
2743;26;8;15/10/2024;3259.31
2744;4;5;09/04/2024;3524.74
2745;34;4;19/11/2024;2542.86
2746;48;9;24/11/2024;767.46
2747;18;9;15/05/2024;4230.21
2748;40;1;12/07/2024;3244.07
2749;35;2;08/08/2024;4352.36
2750;41;8;05/10/2024;4668.2
2751;29;5;21/11/2024;4038.2
2752;29;7;24/02/2024;4795.35
2753;38;1;19/04/2024;4773.58
2754;42;10;28/05/2024;3115.76
2755;21;5;21/09/2024;3654.46
2756;42;3;10/06/2024;3512.07
2757;13;10;05/07/2024;3124.62
2758;49;2;08/05/2024;145.81
2759;41;2;17/04/2024;1811.74
2760;17;9;08/03/2024;545.39
2761;9;4;06/03/2024;1536.28
2762;41;4;23/05/2024;389.4
2763;1;7;22/02/2024;4604.16
2764;2;10;07/05/2024;2284.08
2765;48;10;16/11/2024;987.35
2766;29;2;25/07/2024;2944.66
2767;33;3;15/11/2024;1022.43
2768;10;3;03/08/2024;4031.98
2769;50;6;08/03/2024;1564.3
2770;40;3;02/03/2024;1608.76
2771;21;5;28/07/2024;4356.26
2772;28;4;02/12/2024;2818.05
2773;11;3;22/11/2024;4442.15
2774;34;8;21/02/2024;2093.8
2775;8;10;25/04/2024;1752.44
2776;22;3;05/03/2024;2555.7
2777;8;6;09/05/2024;354.38
2778;49;7;25/06/2024;813.29
2779;15;7;04/10/2024;1136.63
2780;17;2;11/06/2024;4092.55
2781;23;3;27/11/2024;3682.3
2782;24;10;31/05/2024;1006.87
2783;45;10;15/12/2024;1419.9
2784;19;4;23/08/2024;4724.1
2785;5;7;06/06/2024;474.72
2786;32;2;22/11/2024;2759.9
2787;44;3;15/04/2024;2633.93
2788;1;7;01/11/2024;3642.25
2789;23;7;11/09/2024;1344.11
2790;37;10;23/12/2024;4677.12
2791;8;3;22/04/2024;2082.39
2792;13;1;30/01/2024;1464.31
2793;8;3;12/01/2024;1717.5
2794;23;5;25/06/2024;1776.18
2795;43;7;03/12/2024;1034.7
2796;1;4;15/02/2024;4643.87
2797;45;1;19/06/2024;915.63
2798;24;6;09/05/2024;4420.02
2799;35;2;01/09/2024;2054.4
2800;24;3;18/12/2024;1382.92
2801;17;4;21/07/2024;1032.62
2802;5;6;13/08/2024;2546.49
2803;20;6;20/03/2024;3362.83
2804;21;7;05/11/2024;4496.19
2805;40;5;04/02/2024;3279.61
2806;31;7;21/02/2024;2444.13
2807;46;2;09/06/2024;215.71
2808;36;1;24/03/2024;4581.36
2809;11;10;23/11/2024;4516.73
2810;15;8;26/01/2024;1924.65
2811;19;1;12/08/2024;193.72
2812;7;2;12/11/2024;3680.18
2813;28;10;02/06/2024;3968.82
2814;43;6;19/10/2024;2735.21
2815;5;1;04/04/2024;2044.23
2816;5;10;12/08/2024;4263.11
2817;30;3;23/09/2024;1002.96
2818;32;7;10/02/2024;2225.81
2819;8;8;12/05/2024;171.21
2820;10;4;06/03/2024;861.85
2821;38;3;28/07/2024;4707.11
2822;47;1;01/06/2024;2911.51
2823;32;9;20/06/2024;4037.68
2824;48;10;20/11/2024;2458.18
2825;28;6;28/02/2024;4182.39
2826;17;6;02/07/2024;2717.81
2827;31;9;28/06/2024;72.46
2828;8;1;17/11/2024;4503.51
2829;40;6;19/11/2024;785.4
2830;25;5;12/01/2024;2280.25
2831;9;6;08/03/2024;2409.54
2832;2;8;24/11/2024;283.82
2833;15;5;20/07/2024;312.7
2834;50;2;06/01/2024;3824.63
2835;3;2;15/01/2024;1537.23
2836;49;10;11/02/2024;2077.66
2837;36;5;31/01/2024;2842.36
2838;4;3;29/06/2024;1898.26
2839;14;10;18/09/2024;3886.44
2840;41;3;15/10/2024;4428.1
2841;41;8;21/01/2024;345.6
2842;25;7;30/06/2024;3195.25
2843;50;1;02/07/2024;1622.42
2844;10;5;31/08/2024;2937.21
2845;21;9;15/12/2024;2445.34
2846;36;4;28/05/2024;1701.71
2847;12;1;12/09/2024;519.34
2848;27;8;09/04/2024;2819.23
2849;40;5;24/02/2024;608.32
2850;2;2;04/07/2024;822.79
2851;13;1;15/11/2024;4911.77
2852;32;3;26/03/2024;1617.69
2853;31;9;22/06/2024;2942.96
2854;16;1;22/01/2024;1397.55
2855;32;4;31/08/2024;4334.27
2856;32;8;29/02/2024;1452.53
2857;34;8;13/04/2024;1866.08
2858;11;10;18/05/2024;3061.52
2859;10;8;29/10/2024;4356.43
2860;15;10;07/06/2024;4090.26
2861;17;8;19/08/2024;1356.11
2862;40;4;17/03/2024;4156.3
2863;18;8;18/01/2024;3520.92
2864;9;9;22/01/2024;4949.65
2865;25;7;02/07/2024;4680.47
2866;40;2;24/05/2024;2689.03
2867;14;9;07/02/2024;3762.15
2868;25;8;07/10/2024;2872.39
2869;50;5;14/10/2024;2995.23
2870;22;3;22/05/2024;552.43
2871;30;7;13/01/2024;61.12
2872;20;2;04/07/2024;288.52
2873;21;3;23/09/2024;4834.82
2874;44;9;25/09/2024;675.03
2875;32;4;06/04/2024;269.73
2876;46;4;22/12/2024;1582.74
2877;49;3;20/10/2024;2961.49
2878;21;5;01/01/2024;4744.88
2879;35;3;21/10/2024;3514.44
2880;32;9;27/01/2024;1417.95
2881;30;3;05/02/2024;4698.34
2882;39;2;08/06/2024;228.4
2883;49;5;31/01/2024;4896.32
2884;12;6;06/05/2024;340.27
2885;41;1;18/09/2024;3781.56
2886;47;6;10/12/2024;274.22
2887;18;10;28/07/2024;4661.23
2888;21;3;29/05/2024;587.9
2889;13;4;31/01/2024;299.87
2890;21;6;09/04/2024;4451.86
2891;8;8;24/11/2024;524.18
2892;46;9;28/10/2024;3999.76
2893;40;6;18/12/2024;3747.82
2894;46;7;06/08/2024;3014.45
2895;7;5;09/09/2024;1920.92
2896;23;9;19/06/2024;4582.12
2897;44;4;13/09/2024;4361.85
2898;32;10;26/02/2024;2159.92
2899;11;6;09/01/2024;1197.04
2900;22;5;05/01/2024;1399.23
2901;22;1;30/11/2024;1140.6
2902;43;5;23/04/2024;2729.2
2903;25;5;21/09/2024;4349.27
2904;22;9;21/06/2024;3879.38
2905;28;1;07/08/2024;3987.78
2906;29;5;23/07/2024;2269.03
2907;13;7;24/01/2024;1646.1
2908;18;6;18/06/2024;3798.91
2909;2;6;12/04/2024;3976.83
2910;29;7;29/02/2024;3492.0
2911;21;6;26/03/2024;208.93
2912;15;5;11/09/2024;2968.94
2913;27;10;13/06/2024;1767.88
2914;50;5;15/06/2024;1021.15
2915;31;9;24/03/2024;3487.26
2916;15;8;20/07/2024;1379.2
2917;23;10;30/03/2024;4568.56
2918;24;4;29/03/2024;1525.49
2919;44;4;29/04/2024;2798.14
2920;13;10;04/06/2024;4147.42
2921;22;5;06/07/2024;2040.49
2922;43;3;06/07/2024;4151.86
2923;37;8;18/09/2024;3632.3
2924;33;7;21/02/2024;4608.29
2925;3;5;19/05/2024;1662.88
2926;19;10;19/01/2024;569.89
2927;23;3;15/03/2024;2180.23
2928;29;5;17/08/2024;3939.78
2929;30;3;09/05/2024;2279.65
2930;39;10;24/02/2024;1346.84
2931;44;5;27/09/2024;186.64
2932;47;1;09/04/2024;1599.47
2933;25;6;09/03/2024;3581.24
2934;37;10;25/10/2024;780.69
2935;47;4;17/01/2024;1737.35
2936;8;4;19/12/2024;150.15
2937;42;8;25/04/2024;3622.69
2938;16;2;31/05/2024;4409.38
2939;8;4;25/11/2024;2864.22
2940;1;2;25/04/2024;178.07
2941;44;1;30/01/2024;1127.25
2942;5;10;18/11/2024;2220.42
2943;3;3;20/02/2024;2958.53
2944;1;8;29/02/2024;2506.57
2945;4;6;16/08/2024;4583.54
2946;40;7;15/09/2024;4696.25
2947;35;2;25/12/2024;580.4
2948;32;6;05/01/2024;735.03
2949;42;8;28/01/2024;1822.37
2950;34;8;10/09/2024;2135.11
2951;43;4;29/12/2024;2951.03
2952;25;6;18/08/2024;3877.14
2953;10;5;22/12/2024;722.05
2954;21;9;18/07/2024;4023.07
2955;46;8;27/11/2024;3069.64
2956;39;2;27/09/2024;4905.38
2957;27;7;04/12/2024;3273.28
2958;27;7;30/10/2024;3594.65
2959;2;1;15/02/2024;1016.28
2960;41;1;28/01/2024;3855.87
2961;48;4;07/01/2024;442.37
2962;13;5;19/08/2024;3299.83
2963;9;4;17/07/2024;325.09
2964;36;7;03/04/2024;620.37
2965;22;3;22/03/2024;583.94
2966;42;7;28/03/2024;309.8
2967;26;8;04/07/2024;1639.64
2968;12;6;30/08/2024;4972.04
2969;17;6;08/03/2024;1773.72
2970;14;8;06/11/2024;3815.84
2971;14;8;05/07/2024;704.97
2972;34;7;26/08/2024;2299.73
2973;20;6;05/08/2024;966.32
2974;11;6;17/04/2024;1000.88
2975;16;10;02/11/2024;543.47
2976;31;6;07/02/2024;2188.62
2977;6;8;14/12/2024;423.9
2978;19;1;02/10/2024;4553.57
2979;37;5;10/01/2024;2267.11
2980;4;3;26/01/2024;4200.9
2981;47;8;17/02/2024;4898.35
2982;4;6;12/12/2024;3405.01
2983;20;2;14/01/2024;4512.48
2984;10;7;09/04/2024;720.07
2985;24;7;05/07/2024;4158.47
2986;35;5;12/01/2024;1392.53
2987;26;8;05/10/2024;2389.36
2988;37;5;06/12/2024;3250.58
2989;38;1;23/11/2024;4522.54
2990;21;9;15/06/2024;4559.42
2991;40;4;01/05/2024;505.91
2992;39;2;04/04/2024;1854.55
2993;21;4;25/01/2024;3976.22
2994;10;9;17/01/2024;3530.63
2995;38;2;29/01/2024;180.44
2996;46;4;18/11/2024;2276.95
2997;4;2;06/12/2024;4154.8
2998;45;5;08/11/2024;3701.54
2999;20;3;12/03/2024;2088.66
3000;17;10;26/09/2024;3689.05
3001;7;2;06/09/2024;2778.49
3002;4;9;21/10/2024;4567.51
3003;29;5;23/05/2024;2956.28
3004;14;10;30/09/2024;2033.63
3005;3;5;10/08/2024;4321.46
3006;24;1;15/03/2024;296.85
3007;37;6;11/04/2024;4507.53
3008;16;7;20/01/2024;3496.92
3009;4;1;26/04/2024;4706.0
3010;24;9;22/06/2024;1290.0
3011;34;8;21/06/2024;3489.86
3012;30;8;04/01/2024;4056.84
3013;18;7;05/12/2024;3525.41
3014;19;5;27/05/2024;1091.15
3015;31;3;23/04/2024;1414.17
3016;19;9;16/11/2024;2855.37
3017;49;7;15/06/2024;2261.42
3018;46;10;26/10/2024;3688.83
3019;19;10;27/04/2024;1924.45
3020;22;8;09/04/2024;4304.43
3021;24;6;30/09/2024;2188.01
3022;45;5;23/06/2024;248.2
3023;12;8;07/06/2024;135.95
3024;30;3;14/08/2024;3251.38
3025;38;7;07/02/2024;2725.74
3026;31;2;16/07/2024;2736.59
3027;36;3;15/05/2024;3960.54
3028;19;2;13/04/2024;1909.82
3029;48;5;11/07/2024;4977.46
3030;45;7;06/09/2024;4730.37
3031;36;10;13/01/2024;114.16
3032;30;10;24/02/2024;4483.93
3033;49;1;09/12/2024;3418.72
3034;33;10;25/03/2024;2535.35
3035;18;9;18/04/2024;2934.6
3036;49;1;12/02/2024;4217.19
3037;28;1;11/03/2024;4757.64
3038;47;10;24/09/2024;2823.65
3039;11;8;28/02/2024;947.39
3040;45;6;13/02/2024;3216.78
3041;33;6;28/09/2024;427.28
3042;17;9;14/01/2024;3193.94
3043;6;4;21/04/2024;4052.63
3044;4;8;09/11/2024;1798.99
3045;20;4;15/08/2024;402.36
3046;48;2;17/06/2024;3476.52
3047;47;8;17/10/2024;1729.68
3048;27;7;02/09/2024;1283.03
3049;15;4;22/09/2024;3461.45
3050;6;9;02/12/2024;4849.45
3051;47;9;30/08/2024;3739.35
3052;14;8;06/06/2024;2482.18
3053;11;1;26/10/2024;3022.53
3054;39;7;22/11/2024;754.28
3055;9;5;18/01/2024;4075.41
3056;26;7;23/03/2024;3041.26
3057;16;9;30/11/2024;4830.86
3058;5;2;18/08/2024;4898.44
3059;10;4;07/12/2024;1805.2
3060;50;4;09/09/2024;4943.3
3061;3;2;15/06/2024;4786.33
3062;13;3;11/02/2024;3217.17
3063;43;8;05/09/2024;1700.65
3064;49;9;04/09/2024;3779.03
3065;30;6;12/10/2024;1392.62
3066;45;10;20/01/2024;3167.73
3067;6;2;17/12/2024;171.68
3068;17;2;11/02/2024;3161.48
3069;45;7;10/12/2024;4760.46
3070;19;8;27/03/2024;1213.96
3071;42;8;17/09/2024;3901.99
3072;35;6;01/11/2024;1502.45
3073;46;10;23/10/2024;3553.86
3074;26;8;15/12/2024;3514.86
3075;5;1;27/08/2024;964.45
3076;29;9;15/06/2024;3005.78
3077;37;1;08/11/2024;4302.89
3078;20;3;06/08/2024;1943.54
3079;49;9;12/05/2024;3565.87
3080;21;5;25/07/2024;3388.43
3081;10;9;20/02/2024;1324.69
3082;5;9;15/04/2024;4597.29
3083;36;6;02/07/2024;2839.38
3084;6;1;19/07/2024;1808.7
3085;26;10;11/01/2024;863.57
3086;4;7;10/09/2024;2393.62
3087;39;6;29/05/2024;3664.06
3088;39;9;19/12/2024;3137.02
3089;50;7;20/12/2024;3648.91
3090;35;4;05/04/2024;3969.22
3091;1;7;15/04/2024;2232.97
3092;24;2;22/05/2024;2624.82
3093;36;6;14/06/2024;4932.79
3094;6;6;01/01/2024;4841.85
3095;41;2;15/02/2024;2103.34
3096;46;4;29/08/2024;3441.64
3097;44;8;09/12/2024;1374.57
3098;31;8;04/10/2024;805.85
3099;20;8;03/01/2024;3853.59
3100;24;8;21/05/2024;2209.09
3101;25;1;01/03/2024;926.41
3102;36;2;20/10/2024;3806.3
3103;21;4;12/08/2024;4580.09
3104;30;9;28/10/2024;4669.7
3105;24;3;18/06/2024;3001.85
3106;44;6;13/05/2024;2424.22
3107;42;7;10/02/2024;752.24
3108;30;8;18/08/2024;3974.31
3109;22;7;13/08/2024;4729.35
3110;28;3;18/05/2024;4452.83
3111;7;6;19/04/2024;3771.33
3112;35;5;23/10/2024;72.62
3113;28;10;26/02/2024;2068.37
3114;14;4;02/05/2024;2083.04
3115;10;1;27/08/2024;4477.12
3116;16;7;26/03/2024;374.97
3117;16;8;24/06/2024;2679.55
3118;31;2;03/03/2024;723.87
3119;42;7;08/02/2024;3328.35
3120;25;6;17/05/2024;3971.66
3121;13;5;28/08/2024;3227.7
3122;6;4;13/08/2024;3983.2
3123;44;2;24/07/2024;3057.11
3124;9;10;12/06/2024;989.7
3125;45;6;27/01/2024;1944.18
3126;36;5;01/07/2024;4786.5
3127;43;2;16/07/2024;1476.47
3128;20;10;02/12/2024;361.17
3129;18;7;16/04/2024;1954.91
3130;43;6;07/07/2024;1863.22
3131;21;9;05/02/2024;2378.03
3132;4;10;25/03/2024;2823.5
3133;50;5;03/06/2024;4962.5
3134;33;9;17/06/2024;3793.36
3135;27;9;10/10/2024;227.66
3136;7;1;28/09/2024;3577.93
3137;6;5;04/02/2024;4129.95
3138;15;9;02/07/2024;4483.37
3139;18;7;08/04/2024;2148.83
3140;32;6;24/08/2024;1602.45
3141;11;6;01/05/2024;4204.66
3142;20;7;23/01/2024;3899.2
3143;24;1;03/03/2024;2703.41
3144;15;4;21/11/2024;633.52
3145;48;1;29/05/2024;3276.22
3146;7;6;13/07/2024;375.05
3147;21;4;20/03/2024;546.82
3148;42;1;10/11/2024;1689.14
3149;26;9;01/06/2024;1887.32
3150;44;4;17/01/2024;2336.77
3151;14;6;08/02/2024;1728.76
3152;37;7;28/11/2024;217.25
3153;21;8;13/12/2024;829.21
3154;18;9;20/07/2024;619.8
3155;5;9;06/10/2024;2184.36
3156;3;8;28/03/2024;1100.04
3157;23;10;26/10/2024;1503.05
3158;26;3;18/10/2024;2384.26
3159;37;2;20/12/2024;1216.03
3160;24;5;10/03/2024;1267.35
3161;49;1;03/05/2024;4174.06
3162;19;3;20/03/2024;2763.03
3163;25;1;14/02/2024;4290.96
3164;21;3;20/08/2024;2596.9
3165;12;4;02/06/2024;4550.86
3166;41;7;28/06/2024;1310.97
3167;33;5;31/01/2024;3102.52
3168;50;5;25/03/2024;2541.0
3169;4;1;14/02/2024;4597.52
3170;42;8;18/11/2024;2121.47
3171;7;4;27/11/2024;4281.38
3172;22;10;30/08/2024;2841.33
3173;33;5;09/02/2024;3557.29
3174;17;2;30/06/2024;4440.12
3175;24;1;23/10/2024;4984.69
3176;34;9;21/03/2024;3669.14
3177;28;2;07/02/2024;1606.88
3178;43;6;21/12/2024;1530.11
3179;41;1;26/02/2024;1580.06
3180;39;1;17/11/2024;534.65
3181;22;9;30/01/2024;315.31
3182;49;4;22/09/2024;2925.17
3183;17;9;14/08/2024;4062.41
3184;34;5;12/11/2024;228.87
3185;6;7;18/10/2024;2854.84
3186;46;1;23/02/2024;1890.22
3187;6;6;06/04/2024;4467.8
3188;34;8;04/01/2024;769.67
3189;1;1;05/11/2024;2838.99
3190;10;9;31/03/2024;4856.06
3191;21;3;29/03/2024;1757.91
3192;5;1;15/11/2024;3721.8
3193;2;1;01/04/2024;4418.13
3194;22;6;29/05/2024;971.74
3195;48;6;21/08/2024;4963.01
3196;2;1;02/12/2024;4056.46
3197;10;3;28/02/2024;730.94
3198;34;7;03/07/2024;1588.88
3199;16;10;13/02/2024;3143.6
3200;48;3;28/06/2024;4430.34
3201;39;3;16/03/2024;1014.44
3202;22;3;23/05/2024;3669.47
3203;12;7;10/04/2024;1389.71
3204;24;4;28/09/2024;4036.81
3205;47;4;24/02/2024;3433.04
3206;40;3;07/07/2024;2638.4
3207;38;10;16/12/2024;3266.84
3208;10;9;30/11/2024;4388.4
3209;35;2;17/03/2024;1962.81
3210;49;4;22/10/2024;3857.79
3211;32;8;06/08/2024;836.58
3212;7;6;03/10/2024;3520.87
3213;21;7;06/03/2024;3765.75
3214;20;7;15/05/2024;2242.84
3215;26;2;21/08/2024;3978.43
3216;4;4;17/07/2024;2807.66
3217;46;10;22/09/2024;4684.56
3218;22;10;12/02/2024;606.71
3219;15;6;26/12/2024;697.57
3220;40;3;15/08/2024;4220.02
3221;21;9;14/08/2024;4219.69
3222;15;4;03/03/2024;2382.56
3223;22;10;19/06/2024;4821.61
3224;28;2;06/09/2024;3412.98
3225;14;6;03/12/2024;4915.12
3226;27;1;06/09/2024;2685.36
3227;41;6;02/11/2024;1047.99
3228;40;10;25/08/2024;2249.75
3229;28;1;25/02/2024;4903.41
3230;26;8;19/06/2024;1883.55
3231;49;5;03/02/2024;4787.23
3232;2;6;10/11/2024;3995.26
3233;25;2;09/05/2024;2238.43
3234;3;2;09/05/2024;2732.26
3235;8;9;30/05/2024;3056.82
3236;44;3;22/05/2024;3345.54
3237;33;6;27/04/2024;429.66
3238;42;10;22/07/2024;4671.26
3239;35;5;22/08/2024;3005.15
3240;6;4;17/01/2024;4659.19
3241;39;10;22/03/2024;3177.9
3242;23;2;14/01/2024;2183.53
3243;25;8;21/03/2024;2856.29
3244;50;10;25/07/2024;4156.04
